messages	label	predictions
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: To Check the victim, you must first survey the scene to ensure your safety.\nSantali:'}]	ᱵᱷᱤᱠᱴᱤᱢ ᱛᱩᱱᱠᱷᱤ ᱞᱟᱹᱜᱤᱫ, ᱟᱢ ᱟᱢᱟᱜ ᱥᱮᱯᱷᱴᱤ ᱜᱟᱴᱟᱭ ᱞᱟᱹᱜᱤᱫ ᱢᱟᱲᱟᱝ ᱥᱤᱱ ᱥᱟᱨᱵᱷᱮ ᱦᱩᱭᱩᱜᱼᱟ᱾	Hapam aam dohok, amdo jomkatey jiyon jiyon kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: You need to notice the victim's position as you approach him or her and any automatic red flags.\nSantali:""}]"	ᱡᱚᱠᱷᱚᱱ ᱟᱢ ᱩᱱᱤ ᱴᱷᱮᱱ ᱮᱢ ᱪᱟᱞᱟᱜᱼᱟ ᱛᱚᱠᱷᱚᱱ ᱵᱷᱤᱠᱴᱤᱢ ᱟᱜ ᱥᱛᱷᱤᱛᱤ ᱟᱨ ᱡᱟᱦᱟᱸᱱᱟᱜ ᱜᱮ ᱚᱴᱚᱢᱮᱴᱤᱠ ᱟᱨᱟᱜ ᱡᱷᱟᱱᱰᱟ ᱮᱢ ᱱᱳᱴᱤᱥᱟᱢ ᱦᱩᱭᱩᱜᱼᱟ᱾	Tumak hagorom kana kana hagorom kana hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagorom hagor
"[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient.""\nSantali:'}]"	"ᱯᱚᱱᱚᱛ ᱜᱚᱢᱠᱮ ᱫᱚ ᱱᱚᱣᱟ ᱦᱚᱸᱭ ᱢᱮᱱ ᱟᱠᱟᱫᱟ, ""ᱛᱮᱦᱮᱧ, ᱟᱵᱚ ᱵᱚ ᱵᱟᱰᱟᱭ ᱠᱮᱫᱟ ᱠᱤᱪᱷᱩᱜᱟᱱ ᱟᱥᱲᱟ ᱵᱚᱪᱷᱚᱨ ᱟᱱ ᱪᱟᱱᱚᱪ ᱨᱤᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚᱣᱟᱜ ᱩᱯᱨᱩᱢ ᱨᱩᱜᱤ ᱠᱚᱣᱟᱜ ᱡᱚᱯᱲᱟᱣ ᱨᱩᱯ ᱞᱮᱠᱟᱛᱮ ᱠᱚᱨᱟᱣ ᱦᱩᱭ ᱟᱠᱟᱱᱟI"""	"Governor hagat, ""Aam dohok jom jomok jiyon kore, jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok jomok jiyon kore jomok j"
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The study found that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers.\nSantali:'}]	ᱢᱤᱫᱴᱟᱹᱝ ᱚᱫᱷᱭᱚᱭᱚᱱ ᱨᱮ ᱵᱟᱲᱟᱭ ᱞᱮᱱᱟ ᱡᱮ ᱟᱹᱣᱥᱟᱹᱫ, ᱵᱚᱛᱚᱨ ᱟᱨ ᱨᱟᱹᱯᱩᱫᱼᱨᱟᱯᱟᱫ ᱫᱚ ᱰᱟᱱᱰᱟ ᱞᱟᱛᱟᱨ ᱨᱮ ᱦᱩᱭ ᱞᱮᱱᱠᱷᱟᱱ ᱯᱤᱲᱤᱛ ᱦᱚᱲ ᱴᱷᱮᱱ ᱦᱟᱹᱥᱩ ᱟᱨ ᱣᱤᱠᱲᱟᱝ ᱛᱟᱞᱟ ᱨᱮ ᱡᱩᱲᱟᱹᱣ ᱠᱚ ᱢᱚᱫᱷᱭᱚᱥᱛ ᱛᱮᱭᱟᱨ ᱠᱮᱜᱼᱟᱭ᱾	গবেষণাটা জানলেন যে মাথা পিছু ব্যথার ভোগীদের মধ্যে ব্যথা এবং অক্ষমতার মধ্যস্থতা কে মাধ্যম হিসাবে ডিপ্রেশন, ভয় এবং বিপর্যস্ত চিন্তাভাবনা।
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Only the effects of catastrophizing, not depression and fear was conditional of regular weekly structured PA sessions.\nSantali:'}]	ᱱᱤᱭᱚᱢᱤᱛ ᱦᱟᱹᱯᱛᱟᱹ ᱥᱚᱝᱨᱚᱪᱤᱛ ᱯᱤᱹᱮᱹ ᱨᱮᱭᱟᱜ ᱯᱨᱚᱜᱽᱨᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱠᱷᱟᱹᱞᱤ ᱵᱤᱱᱟᱹᱥᱠᱟᱹᱨᱤ ᱯᱨᱚᱵᱷᱟᱣ, ᱟᱹᱣᱥᱟᱹᱫ ᱟᱨ ᱵᱚᱛᱚᱨ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ᱾	কেবল বিপদমূলক প্রভাব, নয় মানসিক অবস্থার ক্রমাগত সাপ্তাহিক পরিবর্তনশীল প্রশিক্ষণ সেশনের শর্তগুলি।
"[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""\nSantali:'}]"	"ᱩᱱᱤᱫᱚ ᱞᱟᱦᱟᱥᱮᱫ ᱮ ᱢᱮ ᱠᱮᱫᱟ, ""ᱱᱚᱶᱟ ᱢᱚᱢᱞᱟ ᱫᱚ ᱞᱚᱞᱚ ᱜᱮᱭᱟ᱾ ᱱᱤᱥᱪᱤᱛ ᱛᱟᱦᱮᱸᱱᱚᱜ ᱢᱮ ᱟᱵᱚᱣᱟᱜ ᱥᱤᱥᱴᱚᱢ ᱴᱷᱤᱠ ᱚᱱᱟ ᱞᱮᱠᱟ ᱜᱮᱭ ᱠᱟᱹᱢᱤ ᱠᱚᱨᱟᱣ ᱮᱫᱟᱭ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟ ᱠᱚᱨᱟᱣ ᱞᱟᱠᱛᱤᱭᱟ᱾"""	"Oo hãñã tẹñã, ""Ẹṭẹṃ kãhã ṣạṛạṇ. Ạṃạṛ ṣịṣṭẹṃ kãhã ṣạṛạṇ ạṣạṃạṇ kãhã ṣạṛạṇ ạc̣ẹ."""
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Vision, or the ability to see depends on visual system sensory organs or eyes.\nSantali:'}]	ᱣᱤᱡᱚᱱ, ᱟᱨ ᱵᱟᱝ ᱧᱮᱞ ᱫᱟᱲᱮᱭᱟᱜ ᱞᱟᱹᱜᱤᱫ ᱣᱮᱡᱩᱣᱟᱞ ᱥᱮᱱᱥᱚᱨᱭ ᱚᱨᱜᱟᱱᱥ ᱟᱨ ᱵᱟᱝ ᱢᱮᱫ ᱪᱮᱛᱟᱱ ᱨᱮ ᱱᱤᱨᱵᱷᱚᱨᱚᱜᱼᱟᱭ᱾	"Vision, or the ability to see depends on visual system sensory organs or eyes.
Santali: Disom, anam jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara jiwonkara"
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: There are many different constructions of eyes, ranging in complexity depending on the requirements of the organism.\nSantali:'}]	ᱢᱮᱫ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱟᱹᱰᱤᱜᱟᱱ ᱛᱮᱭᱟᱨ ᱠᱚ ᱢᱮᱱᱟᱜᱼᱟ, ᱡᱤᱣ ᱨᱮᱭᱟᱜ ᱫᱚᱨᱠᱟᱨ ᱦᱤᱥᱟᱹᱵ ᱛᱮ ᱩᱞᱡᱟᱹᱣ ᱠᱚ ᱦᱚᱸ ᱵᱚᱫᱚᱞᱚᱜᱼᱟ᱾	Olonjol jharka akhara baha, jom jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko jiyer jiyer akhara jomko jomko j
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.\nSantali:'}]	ᱮᱴᱟᱜᱼᱮᱴᱟᱜ ᱛᱮᱭᱟᱨ ᱠᱚᱨᱮ ᱮᱴᱟᱜᱼᱮᱴᱟᱜ ᱠᱷᱭᱚᱢᱚᱛᱟ ᱛᱟᱦᱮᱸᱱᱟ, ᱮᱴᱟᱜᱼᱮᱴᱟᱜ ᱛᱚᱨᱚᱝᱼᱡᱤᱞᱤᱧ ᱨᱮ ᱥᱚᱢᱵᱮᱫᱚᱱᱥᱤᱞ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱱᱟ ᱟᱨ ᱮᱴᱟᱜᱼᱮᱴᱟᱜ ᱰᱤᱜᱽᱨᱤ ᱠᱚ ᱨᱮᱭᱟᱜ ᱛᱤᱵᱽᱨᱚᱛᱟ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱱᱟ, ᱥᱟᱶᱛᱮ ᱩᱱᱠᱩ ᱟᱫᱮᱨ ᱟᱨ ᱮᱴᱟᱜ ᱮᱞ ᱠᱚᱨᱮ ᱵᱮᱥ ᱪᱚᱨᱚᱠ ᱛᱮ ᱠᱟᱹᱢᱤ ᱚᱪᱚ ᱞᱟᱹᱜᱤᱫ ᱮᱴᱟᱜᱼᱮᱴᱟᱜ ᱠᱟᱹᱢᱤ ᱠᱚᱨᱟᱣ ᱛᱮ ᱞᱟᱹᱠᱛᱤ ᱢᱮᱱᱟᱜᱼᱟI	Dhorom disom hatom hatom khatom, hatom jomokom hatom jomokom khatom jomokom, jomokom jomokom hatom jomokom jomokom khatom jomokom, jomokom jomokom hatom jomokom jomokom khatom jomokom, jomokom jomokom hatom jomokom jomokom khatom jomokom.
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: If confirmed, the find completes Allen's eight-year search for the Musashi.\nSantali:""}]"	ᱡᱩᱫᱤ ᱴᱷᱟᱹᱣᱠᱟᱹ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱠᱷᱟᱱ ᱱᱚᱣᱟ ᱯᱟᱱᱛᱮ ᱮᱞᱟᱱ ᱟᱜ ᱢᱩᱥᱟᱥᱤ ᱟᱜ ᱤᱨᱟᱞ ᱥᱮᱨᱢᱟ ᱨᱮᱱᱟᱜ ᱯᱟᱱᱛᱮ ᱯᱩᱨᱟᱹᱣ ᱮᱫᱟ᱾	Jodi niyomito hoi, Musashi'r jonno Allen'r aath bochorer charcha purno kore.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: When all individuals in a population are identical with regard to a particular phenotypic trait they are known as monomorphic.\nSantali:'}]	ᱚᱠᱟ ᱡᱷᱚᱜ ᱢᱤᱫᱴᱟᱹᱝ ᱦᱚᱲᱞᱮᱠᱷᱟ ᱨᱮ ᱡᱷᱟᱛᱚ ᱦᱚᱲ ᱡᱟᱦᱟᱸᱭ ᱵᱤᱥᱮᱥ ᱪᱤᱱᱦᱟᱹᱯ ᱞᱚᱠᱷᱭᱚᱬ ᱨᱮᱭᱟᱜ ᱡᱩᱲᱟᱹᱣ ᱛᱟᱦᱮᱱᱟᱭ ᱛᱚ ᱩᱱᱠᱩ ᱫᱚ ᱢᱚᱱᱚᱢᱚᱨᱯᱷᱤᱠ ᱠᱚ ᱢᱮᱛᱟ ᱠᱚᱣᱟ᱾	Jaherokom jatiyek phenotypic trait niyamit samay re sabar jonne sabar ekoi janer jonne janano hoy.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: When the individuals show several variants of a particular trait they are polymorphic.\nSantali:'}]	ᱚᱠᱟ ᱡᱷᱚᱜ ᱢᱤᱫᱴᱟᱹᱝ ᱦᱚᱲ ᱡᱟᱦᱟᱸ ᱢᱤᱫᱴᱟᱹᱝ ᱵᱤᱥᱮᱥ ᱞᱚᱠᱷᱭᱚᱬ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱩᱯ ᱦᱤᱥᱟᱹᱵ ᱛᱮ ᱧᱮᱞᱚᱜᱼᱟ ᱠᱚ ᱢᱮᱱᱠᱷᱟᱱ ᱩᱱᱠᱩ ᱟᱭᱢᱟᱨᱩᱯᱤᱭᱟᱹ ᱠᱟᱱᱟ ᱠᱚ᱾	Jaher jatiya jom jomkatey aam jomkatey jomkatey jomkatey aam jomkatey.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Following seabed mapping the wreck was found using an ROV.\nSantali:'}]	ᱥᱤᱵᱮᱰ ᱢᱮᱯᱤᱸᱜ ᱛᱟᱭᱚᱢ ᱢᱟᱞᱵᱮ ᱚᱟᱨᱣᱤ ᱨᱮᱱᱟᱜ ᱵᱮᱵᱷᱟᱨ ᱠᱚᱨᱟᱣ ᱛᱩᱞᱩᱡ ᱧᱟᱢ ᱮᱱᱟ᱾	ROV niye jaher korechhe jale beder mapping pare.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: In the nomadic phase, army ants march at night and stop to camp during the day.\nSantali:'}]	ᱱᱟᱢᱟᱰᱤᱠ ᱛᱷᱚᱠ ᱡᱷᱚᱜ, ᱥᱮᱱᱟ ᱢᱩᱫ ᱠᱚ ᱫᱚ ᱟᱹᱭᱩᱵ ᱨᱮ ᱠᱚ ᱛᱟᱲᱟᱢᱼᱟ ᱟᱨ ᱫᱤᱱ ᱡᱷᱚᱜ ᱛᱷᱩᱢᱚᱜ ᱠᱟᱱᱟ ᱠᱚ᱾	Hapam haram disom, jom jomkani jomok disom, jomok jomkani jomok disom.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The colony begins a nomadic phase when available food has decreased. During this phase, the colony makes temporary nests that are changed everyday.\nSantali:'}]	ᱟᱠᱟ ᱡᱷᱚᱜ ᱧᱟᱢᱚᱜ ᱠᱟ ᱠᱚᱢᱚᱜ ᱠᱟᱱᱟ ᱛᱚ ᱡᱚᱢ ᱯᱟᱱᱛᱮ ᱠᱚ ᱡᱚᱴᱟᱣ ᱜᱚᱫᱚᱜᱼᱟ᱾ ᱱᱟᱶᱟ ᱛᱷᱚᱠ ᱡᱷᱚᱜ, ᱠᱚᱞᱚᱱᱤ ᱚᱥᱛᱷᱟᱭ ᱜᱷᱩᱥᱞᱟ ᱛᱩᱠᱟᱹ ᱛᱮᱭᱟᱨ ᱟᱭ ᱟᱠᱟ ᱫᱚ ᱡᱷᱟᱛᱚ ᱫᱤᱱ ᱵᱚᱫᱚᱞ ᱨᱮᱜᱮ ᱛᱟᱦᱮᱸᱱᱟ᱾	Koloni jom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomokom jomok
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.\nSantali:""}]"	ᱫᱩᱱᱤᱭᱟᱹ ᱨᱤᱱ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱠᱤᱥᱟᱸᱬ ᱦᱚᱲ ᱨᱮ ᱢᱤᱫᱴᱟᱝ, ᱮᱞᱟᱱ ᱫᱚ ᱠᱟᱛᱷᱟ ᱞᱮᱠᱟᱛᱮ ᱟᱡᱟᱜ ᱟᱭᱢᱟ ᱜᱟᱱᱟᱜ ᱥᱚᱢᱯᱟᱛᱤ ᱱᱟᱹᱭ ᱟᱱᱣᱮᱸᱥᱚᱱ ᱨᱮ ᱞᱟᱜᱟᱣ ᱮᱫᱟᱭ ᱟᱨ ᱞᱟᱸᱲᱦᱟᱹᱭ ᱨᱮ ᱡᱟᱭᱡᱩᱜᱽ ᱜᱚᱨᱚᱡ ᱛᱮ ᱢᱩᱥᱟᱥᱤ ᱟᱜ ᱯᱟᱱᱛᱮ ᱞᱟᱹᱜᱤᱫ ᱟᱡᱟᱜ ᱠᱷᱚᱡ ᱮ ᱮᱛᱚᱦᱚᱵ ᱟᱠᱟᱫᱟ᱾	Jaher jagat re sabar dulara manush, Allen hulko baha khanja baha jaher jagat re jaher jalabidya jaher Musashi jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re jaher judda jaher jiban re j
"[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.\nSantali:'}]"	"ᱢᱤᱫᱴᱟᱹᱝ ᱥᱮᱞ ᱪᱮᱫ ᱠᱟᱱᱟ? ᱥᱮᱞ ᱟᱹᱲᱟᱹ ᱞᱮᱴᱤᱱ ᱟᱹᱲᱟᱹ ""ᱥᱮᱞᱟ"" ᱠᱷᱚᱱ ᱦᱮᱡ ᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸᱭ ᱨᱮᱭᱟᱜ ᱢᱮᱱᱮᱛ ᱫᱚ ᱠᱟᱱᱟ ""ᱦᱚᱯᱚᱱ ᱚᱲᱟᱜ"", ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱯᱩᱭᱞᱩ ᱡᱮᱠᱷᱟ ᱢᱤᱫᱴᱟᱹᱝ ᱢᱟᱭᱠᱨᱚᱯᱞᱟᱥᱴ ᱛᱮ ᱠᱟᱨᱠ ᱨᱮᱭᱟᱜ ᱥᱩᱪᱱᱟᱹ ᱠᱚ ᱧᱮᱞ ᱠᱟᱛᱮ ᱠᱚᱨᱟᱣ ᱠᱟᱱᱟ᱾"	"Cell hãr? ""Cella"" bhasa Latin bhasa hãr, ""choto kotha"" hãr arth kãr, ar cork er bhabnãr samay ekti microscopist dãrshan karte pare."
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The cell is the basic unit of all living things, and all organisms are composed of one or more cells.\nSantali:'}]	"ᱠᱚᱥᱤᱠᱟᱹ ᱡᱤᱣᱚᱱ ᱨᱮ ᱥᱮᱸᱫᱽᱨᱟ ᱞᱟᱹᱜᱤᱫ ᱩᱱᱟᱹᱜ ᱵᱩᱱᱭᱟᱹᱫᱤ ᱟᱨ ᱢᱟᱦᱚᱛ ᱠᱟᱱᱟ ᱠᱚ, ᱥᱟᱹᱨᱤ ᱛᱮ, ᱩᱱᱠᱩ ᱫᱚ ""ᱡᱤᱣᱚᱱ ᱨᱮᱭᱟᱜ ᱱᱤᱛᱴᱨᱢᱟᱹᱬ ᱠᱷᱚᱸᱰ"" ᱨᱮᱭᱟᱜ ᱨᱩᱯ ᱛᱮ ᱵᱚ ᱵᱟᱲᱟᱭ ᱠᱚᱣᱟ᱾"	Kanam hār jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiwit jiw
